2022-12-17 14:59:48 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2022-12-17 14:59:48 0 [Note] InnoDB: Uses event mutexes
2022-12-17 14:59:48 0 [Note] InnoDB: Compressed tables use zlib 1.2.11
2022-12-17 14:59:48 0 [Note] InnoDB: Number of pools: 1
2022-12-17 14:59:48 0 [Note] InnoDB: Using SSE2 crc32 instructions
2022-12-17 14:59:48 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 303678 is in the future! Current system log sequence number 300306.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 303678 is in the future! Current system log sequence number 300306.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 303717 is in the future! Current system log sequence number 300306.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 303717 is in the future! Current system log sequence number 300306.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 303795 is in the future! Current system log sequence number 300306.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 303795 is in the future! Current system log sequence number 300306.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 746474 is in the future! Current system log sequence number 300306.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 746474 is in the future! Current system log sequence number 300306.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 831576 is in the future! Current system log sequence number 300306.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 831576 is in the future! Current system log sequence number 300306.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 834482 is in the future! Current system log sequence number 300306.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 834482 is in the future! Current system log sequence number 300306.
2022-12-17 14:59:48 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
